top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
40,reasoning,0.7,cluster_median_mode_wsqrt,353,0.9971751412429378,0.34560906515580736,0.6147308781869688,0.7478753541076487,389355.328611898,7315139.327883462,0.5609458757124972
40,reasoning,0.7,cluster_mode_mean,353,0.9971751412429378,0.26062322946175637,0.5269121813031161,0.6628895184135978,9.11866540761725e+26,1.713241686455085e+28,0.4848386759123269
40,reasoning,0.7,cluster_mode_mean_wsize,353,0.9971751412429378,0.2804532577903683,0.5495750708215298,0.7082152974504249,8.638735649321604e+26,1.6230710713785016e+28,0.5056972546300216
40,reasoning,0.7,cluster_mode_mean_wsqrt,353,0.9971751412429378,0.2804532577903683,0.546742209631728,0.6827195467422096,8.913651424845796e+26,1.6747230561633283e+28,0.5012227172637521
40,reasoning,0.7,cluster_mode_median,353,0.9971751412429378,0.3342776203966006,0.6203966005665722,0.7705382436260623,194682.60339943343,3657569.664862986,0.5581344503158515
40,reasoning,0.7,cluster_mode_median_wsize,353,0.9971751412429378,0.3286118980169972,0.6118980169971672,0.7507082152974505,389355.65439093485,7315139.327885051,0.5517632393105305
40,reasoning,0.7,cluster_mode_median_wsqrt,353,0.9971751412429378,0.33994334277620397,0.6118980169971672,0.7677053824362606,389355.4447592068,7315139.327884412,0.5593327167695629
40,reasoning,0.7,cluster_mode_mode,353,0.9971751412429378,0.3314447592067989,0.6062322946175638,0.7393767705382436,10.022662889518413,94.89302162123373,0.5509997357568919
40,reasoning,0.7,cluster_mode_mode_wsize,353,0.9971751412429378,0.3342776203966006,0.6062322946175638,0.7393767705382436,389355.73937677057,7315139.327884969,0.5516048182976255
40,reasoning,0.7,cluster_mode_mode_wsqrt,353,0.9971751412429378,0.3286118980169972,0.603399433427762,0.7337110481586402,389355.5637393768,7315139.327884082,0.5479527502431673
40,reasoning,0.7,dedup_k_mean,353,0.9971751412429378,0.16997167138810199,0.43059490084985835,0.6118980169971672,1.09423984891407e+27,2.055890023746102e+28,0.4113235975538549
40,reasoning,0.7,dedup_k_median,353,0.9971751412429378,0.24645892351274787,0.5694050991501416,0.71671388101983,389355.67705382436,7315138.423065644,0.49820188813925254
40,reasoning,0.7,dedup_k_mode,353,0.9971751412429378,0.26628895184135976,0.5722379603399433,0.71671388101983,389355.6402266289,7315137.51824733,0.5087169017973433
40,reasoning,0.7,dedup_text_mean,353,0.9971751412429378,0.24929178470254956,0.5269121813031161,0.6770538243626062,8.638735649321604e+26,1.6230710713785016e+28,0.47992463847039835
40,reasoning,0.7,dedup_text_median,353,0.9971751412429378,0.35127478753541075,0.6260623229461756,0.7762039660056658,389355.1983002833,7315138.423065306,0.5693467572091617
40,reasoning,0.7,dedup_text_mode,353,0.9971751412429378,0.3371104815864023,0.6260623229461756,0.7478753541076487,389355.59773371107,7315137.518252503,0.5581997225899322
40,reasoning,0.7,mean,353,0.9971751412429378,0.24929178470254956,0.5269121813031161,0.6770538243626062,8.638735649321604e+26,1.6230710713785016e+28,0.47992463847039835
40,reasoning,0.7,median,353,0.9971751412429378,0.35127478753541075,0.6260623229461756,0.7762039660056658,389355.1983002833,7315138.423065306,0.5693467572091617
40,reasoning,0.7,mode,353,0.9971751412429378,0.3371104815864023,0.6260623229461756,0.7478753541076487,389355.59773371107,7315137.518252503,0.5581997225899322
40,reasoning,0.7,trimmed_mean_10,353,0.9971751412429378,0.28895184135977336,0.5864022662889519,0.7195467422096318,6.055657390434928e+26,1.1377547279579282e+28,0.5223538343233896
40,reasoning,0.7,winsor_mean_10,353,0.9971751412429378,0.2804532577903683,0.5637393767705382,0.7138810198300283,8.623825853585806e+26,1.6202697750868575e+28,0.512526974745255
40,reasoning,1.0,cluster_mean_mean,353,0.9971751412429378,0.2237960339943343,0.5014164305949008,0.6685552407932012,3.187714328313702e+26,5.989171471534753e+27,0.46234663886490024
40,reasoning,1.0,cluster_mean_mean_wsize,353,0.9971751412429378,0.23796033994334279,0.5212464589235127,0.6827195467422096,3.187714328313702e+26,5.989171471534753e+27,0.475294852569652
40,reasoning,1.0,cluster_mean_mean_wsqrt,353,0.9971751412429378,0.21813031161473087,0.5212464589235127,0.6742209631728046,3.187714328313702e+26,5.989171471534753e+27,0.46375692869860025
40,reasoning,1.0,cluster_mean_median,353,0.9971751412429378,0.31444759206798867,0.6090651558073654,0.7648725212464589,4.589235127478753,18.050134776203016,0.5471013504497838
40,reasoning,1.0,cluster_mean_median_wsize,353,0.9971751412429378,0.2747875354107649,0.5864022662889519,0.7422096317280453,44.56940509915014,746.1057254445086,0.5181463994110682
40,reasoning,1.0,cluster_mean_median_wsqrt,353,0.9971751412429378,0.28611898016997167,0.6005665722379604,0.7563739376770539,4.84985835694051,18.56998095407103,0.5293904142699032
40,reasoning,1.0,cluster_mean_mode,353,0.9971751412429378,0.31444759206798867,0.6118980169971672,0.7620396600566572,4.507082152974505,17.578718139977077,0.5463415894810237
40,reasoning,1.0,cluster_mean_mode_wsize,353,0.9971751412429378,0.2719546742209632,0.5864022662889519,0.7422096317280453,259736.10481586403,4879893.666148594,0.5168060561601391
40,reasoning,1.0,cluster_mean_mode_wsqrt,353,0.9971751412429378,0.29745042492917845,0.6147308781869688,0.7535410764872521,5.495750708215297,26.281436053226432,0.5372646409828699
40,reasoning,1.0,cluster_median_mean,353,0.9971751412429378,0.2237960339943343,0.5070821529745042,0.6742209631728046,3.187714328313702e+26,5.989171471534753e+27,0.4645697603359749
40,reasoning,1.0,cluster_median_mean_wsize,353,0.9971751412429378,0.26345609065155806,0.5552407932011332,0.6968838526912181,3.187714328313702e+26,5.989171471534753e+27,0.4975998781232493
40,reasoning,1.0,cluster_median_mean_wsqrt,353,0.9971751412429378,0.23229461756373937,0.5297450424929179,0.6827195467422096,3.187714328313702e+26,5.989171471534753e+27,0.4746900322161248
40,reasoning,1.0,cluster_median_median,353,0.9971751412429378,0.3314447592067989,0.6288951841359773,0.7790368271954674,4.5609065155807365,18.172450587082178,0.5598072000462072
40,reasoning,1.0,cluster_median_median_wsize,353,0.9971751412429378,0.3286118980169972,0.6260623229461756,0.7818696883852692,44.934844192634564,746.2641763900856,0.5573499432807821
40,reasoning,1.0,cluster_median_median_wsqrt,353,0.9971751412429378,0.3286118980169972,0.6260623229461756,0.7847025495750708,5.181303116147308,23.56204515044032,0.5587751386258616
40,reasoning,1.0,cluster_median_mode,353,0.9971751412429378,0.3342776203966006,0.6203966005665722,0.7705382436260623,4.4645892351274785,17.565740542123496,0.5585283369714267
40,reasoning,1.0,cluster_median_mode_wsize,353,0.9971751412429378,0.32577903682719545,0.6317280453257791,0.7818696883852692,388864.776203966,7306006.9389240015,0.5574392352682982
40,reasoning,1.0,cluster_median_mode_wsqrt,353,0.9971751412429378,0.33994334277620397,0.6373937677053825,0.773371104815864,5.090651558073654,23.222473729535796,0.5652729419529816
40,reasoning,1.0,cluster_mode_mean,353,0.9971751412429378,0.23229461756373937,0.5042492917847026,0.6685552407932012,3.187714328313702e+26,5.989171471534753e+27,0.4678137359132312
40,reasoning,1.0,cluster_mode_mean_wsize,353,0.9971751412429378,0.26912181303116145,0.5410764872521246,0.6883852691218131,3.187714328313702e+26,5.989171471534753e+27,0.49612029712382666
40,reasoning,1.0,cluster_mode_mean_wsqrt,353,0.9971751412429378,0.23796033994334279,0.5240793201133145,0.6770538243626062,3.187714328313702e+26,5.989171471534753e+27,0.47551393537796033
40,reasoning,1.0,cluster_mode_median,353,0.9971751412429378,0.3286118980169972,0.623229461756374,0.7790368271954674,4.592067988668555,18.182035151937445,0.5570302488502425
40,reasoning,1.0,cluster_mode_median_wsize,353,0.9971751412429378,0.3371104815864023,0.6260623229461756,0.773371104815864,45.053824362606235,746.2679648451403,0.558626962195347
40,reasoning,1.0,cluster_mode_median_wsqrt,353,0.9971751412429378,0.3342776203966006,0.6288951841359773,0.7818696883852692,5.212464589235127,23.598266609410924,0.5610564886634933
40,reasoning,1.0,cluster_mode_mode,353,0.9971751412429378,0.3371104815864023,0.6203966005665722,0.7648725212464589,4.798866855524079,18.21822391781226,0.5573475693600641
40,reasoning,1.0,cluster_mode_mode_wsize,353,0.9971751412429378,0.32577903682719545,0.6118980169971672,0.7620396600566572,388865.04532577907,7306006.93892458,0.5488229282078588
40,reasoning,1.0,cluster_mode_mode_wsqrt,353,0.9971751412429378,0.34560906515580736,0.6260623229461756,0.7563739376770539,5.447592067988668,23.78069062199253,0.5618340269148185
40,reasoning,1.0,dedup_k_mean,353,0.9971751412429378,0.16997167138810199,0.4164305949008499,0.5750708215297451,4.3261837312828814e+26,8.128161282797166e+27,0.40512596588513705
