top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
40,reasoning,0.7,median_of_means_g5,353,0.9971751412429378,0.24929178470254956,0.5779036827195467,0.7223796033994334,inf,inf,0.5014004755921224
40,reasoning,0.7,mix_lap_u_p85_b1_d50,353,0.9971751412429378,0.34560906515580736,0.6317280453257791,0.7875354107648725,389355.68838526914,7315139.32789185,0.5687566328200635
40,reasoning,0.7,mode,353,0.9971751412429378,0.33994334277620397,0.6288951841359773,0.7450424929178471,389355.6090651558,7315137.518252514,0.5594587719870101
40,reasoning,0.7,ransac_r2_median,353,0.9971751412429378,0.34277620396600567,0.623229461756374,0.7847025495750708,10.06515580736544,95.30890585570042,0.5657259479825383
40,reasoning,0.7,ransac_r3_median,353,0.9971751412429378,0.35127478753541075,0.6260623229461756,0.7818696883852692,10.15014164305949,95.32765918783643,0.570228093017895
40,reasoning,0.7,tri_mean_med_h2,353,0.9971751412429378,0.35694050991501414,0.6288951841359773,0.7705382436260623,292304.7025495751,5491730.370133563,0.5721681018877263
40,reasoning,0.7,tri_mean_med_h3,353,0.9971751412429378,0.35127478753541075,0.6288951841359773,0.7762039660056658,292304.82152974507,5491730.370138425,0.5702748568486468
40,reasoning,0.7,trim_med_r2_median,353,0.9971751412429378,0.34560906515580736,0.6288951841359773,0.7705382436260623,389355.20963172807,7315138.42306595,0.5666400421870942
40,reasoning,0.7,trim_med_r2_mode,353,0.9971751412429378,0.34277620396600567,0.6317280453257791,0.7563739376770539,389355.1614730878,7315137.5182469785,0.5645377155262112
40,reasoning,0.7,trim_med_r3_median,353,0.9971751412429378,0.3654390934844193,0.6288951841359773,0.773371104815864,389355.1898016997,7315138.423066167,0.5767603613205251
40,reasoning,0.7,trim_med_r3_mode,353,0.9971751412429378,0.3342776203966006,0.6288951841359773,0.7507082152974505,389355.1898016997,7315137.518246983,0.5586060856531769
40,reasoning,0.7,window_w2_median,353,0.9971751412429378,0.35127478753541075,0.6402266288951841,0.7847025495750708,389355.60623229464,7315137.518255205,0.572257131749198
40,reasoning,0.7,window_w2_mode,353,0.9971751412429378,0.33994334277620397,0.6543909348441926,0.773371104815864,389355.6147308782,7315137.518254571,0.5679927279902748
40,reasoning,0.7,window_w3_median,353,0.9971751412429378,0.3286118980169972,0.6260623229461756,0.7677053824362606,389355.15580736543,7315137.518248919,0.557074306051067
40,reasoning,0.7,window_w3_mode,353,0.9971751412429378,0.3314447592067989,0.6260623229461756,0.7478753541076487,389355.18413597735,7315137.518248288,0.5562612196244809
40,reasoning,1.0,adaptive_v2,353,0.9971751412429378,0.37110481586402266,0.6487252124645893,0.7875354107648725,4.246458923512748,17.762279796507123,0.5856443667737158
40,reasoning,1.0,calib_map,353,0.9971751412429378,0.37677053824362605,0.6515580736543909,0.7903682719546742,4.235127478753541,17.761482341221047,0.5891854432609679
40,reasoning,1.0,centrality_k,353,0.9971751412429378,0.2747875354107649,0.5354107648725213,0.6657223796033994,390338.87818696885,7333674.112642591,0.49601925610201325
40,reasoning,1.0,iqr_fence_mode,353,0.9971751412429378,0.34844192634560905,0.6345609065155807,0.7677053824362606,5.342776203966006,24.000708204848408,0.5669803837234099
40,reasoning,1.0,kde_mode_h1,353,0.9971751412429378,0.34560906515580736,0.6118980169971672,0.7677053824362606,5.430594900849858,23.97833063295572,0.5601513921720175
40,reasoning,1.0,kde_mode_h2,353,0.9971751412429378,0.35127478753541075,0.6260623229461756,0.7847025495750708,5.339943342776204,23.962139636880032,0.5683243860353351
40,reasoning,1.0,kernel_inv1p_argmax,353,0.9971751412429378,0.34560906515580736,0.6203966005665722,0.7762039660056658,5.181303116147308,23.292997646863114,0.5636511143056192
40,reasoning,1.0,median_of_means_g5,353,0.9971751412429378,0.2776203966005666,0.5410764872521246,0.7195467422096318,48.54674220963173,521.0432795364908,0.5082100350850381
40,reasoning,1.0,mix_lap_u_p85_b1_d50,353,0.9971751412429378,0.34277620396600567,0.6345609065155807,0.7847025495750708,5.01699716713881,23.221741790501042,0.5678014477133828
